Target:the rulers of Saudi Arabia	Iran's Supreme Leader Ayatollah Ali Khamenei calls the rulers of Saudi Arabia "worthless, inept, and villainous."	$LABEL$0
Target:Bill Clinton	Bill O’Reilly has been fired from his job and is being railroaded for much less than what Bill Clinton has ever done!	$LABEL$0
Target:Gorsuch	Former Scalia law clerk Ed Whalen of the Ethics and Public Policy Center has hailed Gorsuch as a “worthy successor” to the justice whom he so revered, perhaps the highest praise that Whalen could give to any jurist.	$LABEL$1
Target:Kavanaugh	Dianne Feinstein has produced a letter from an unnamed woman who accuses him of sexual misconduct when she and Kavanaugh were in high school.	$LABEL$0
Target:He	“He said very nice things about me.	$LABEL$1
Target:Biden	Much of their time took place during a bitter clash over Biden’s controversial remarks and positions on race.	$LABEL$0
Target:Mugabe	Mugabe also accused the Mnangagwa government of stripping her and Robert Mugabe’s property of security protection to deliberately expose them to vandalism as punishment for Robert Mugabe accusing Mnangagwa of overthrowing him in an illegal coup.	$LABEL$0
Target:Mnangagwa	Mugabe also accused the Mnangagwa government of stripping her and Robert Mugabe’s property of security protection to deliberately expose them to vandalism as punishment for Robert Mugabe accusing Mnangagwa of overthrowing him in an illegal coup.	$LABEL$0
Target:Mugabe	Last month, the villagers demanded compensation and said Mugabe should come and apologize to them for her “cruelty.”	$LABEL$0
Target:her	Last month, the villagers demanded compensation and said Mugabe should come and apologize to them for her “cruelty.”	$LABEL$0
Target:Moore	Early last week, it made a similar declaration about Moore in an editorial deeming him to be “grossly unfit for office.”	$LABEL$0
Target:“Mrs. Trump	“Mrs. Trump has always been a strong and independent woman who puts her family, and certainly her health above all else, and that won’t change over a rabid press corps,” Grisham told Fox News.	$LABEL$1
Target:Flynn	At the time of the resignation, Trump Press Secretary Sean Spicer said the administration let Flynn go not due to any legal issues but due to “a trust issue.”	$LABEL$0
Target:Padilla	And if Padilla wants to put the “lie” to President Trump’s allegations of widespread, massive voter fraud, he should put up or shut up.	$LABEL$0
Target:Trump	Trump doing real work defending his new best pal, Vladimir Putin on @ThisWeekABC right now.	$LABEL$0
Target:Trump	President Trump’s thriving economy is reaching those previously left out of the economic recovery.	$LABEL$1
Target:Trump	While Democratic leaders are busy fomenting agitation, President Trump and Congressional Republicans have created the “strongest labor market in a generation.”	$LABEL$1
Target:Sessions	Sessions encouraged all Americans to find a way to show their gratitude for law enforcement as he pointed out that those working in the field do so to help keep America safe.	$LABEL$1
Target:Murphy	The posts which reportedly led to Murphy’s ban were, “Women aren’t men,” and “How are transwomen not men?	$LABEL$0
Target:Clinton	At the mention of Clinton, the crowd roared, “Lock her up, Lock her up!”	$LABEL$0
Target:His	His Facebook post reportedly reads: The post says: “I hope people call me insane… (laughing emojis).. wouldn’t that just be a big ball of irony?	$LABEL$0
Target:Flynn	Flynn pleaded guilty in December 2017 to lying to the FBI during an interview about contacts he had with Russia’s ambassador to the U.S., Sergey Kislyak, during the period of transition between election day 2016 and President Donald Trump’s inauguration.	$LABEL$0
Target:President Donald Trump	Dana Rohrabacher (R-CA), who is in a tough re-election fight for his Orange County congressional seat, is facing criticism from his Democratic opponent for defending President Donald Trump’s diplomatic efforts with Russia, and for calling the indictment of an accused Russian spy with whom he met in St. Petersburg in 2015 “bogus.”	$LABEL$0
Target:Rohrabacher	Dana Rohrabacher (R-CA), who is in a tough re-election fight for his Orange County congressional seat, is facing criticism from his Democratic opponent for defending President Donald Trump’s diplomatic efforts with Russia, and for calling the indictment of an accused Russian spy with whom he met in St. Petersburg in 2015 “bogus.”	$LABEL$0
Target:President Donald Trump	SIGN UP FOR OUR NEWSLETTER Canadian rap superstar Drake appeared to use a recent stop on his Boy Meets World Tour to denounce President Donald Trump.	$LABEL$0
Target:He	“He’s got character above everything and they need that above everything at the Justice Department.”	$LABEL$1
Target:Kim	Businessman Kim Dong-chul was sentenced to ten years of hard labor in April 2016 on spying and other offenses.	$LABEL$0
Target:Hillary Clinton	Former FBI Director James Comey claimed last year there was “no special set of rules” for Hillary Clinton.	$LABEL$0
Target:Ayatollah	Press secretary Sean Spicer reacted to Iran’s Ayatollah Khamenei, who accused President Trump of putting a five-year-old in handcuffs.	$LABEL$0
Target:he	“As it is routine in these cases, we offer consular support to our citizen,” he said.	$LABEL$1
Target:Bolsonaro	Had a very good conversation with the newly elected President of Brazil, Jair Bolsonaro, who won his race by a substantial margin.	$LABEL$1
Target:Hagan	In Ohio’s 16th District, Hagan has made a name for herself as a state representative who has been a voice against the globalist-aligned Republican Party establishment.	$LABEL$1
Target:Only Trump	Only Trump could have led a team of such diverse backgrounds, views and talents to victory — and in that sense, the success was uniquely his.	$LABEL$1
Target:his	Only Trump could have led a team of such diverse backgrounds, views and talents to victory — and in that sense, the success was uniquely his.	$LABEL$1
Target:Williams	“Art Williams said his mother would have appreciated the line,” the newspaper reports.	$LABEL$1
Target:she	Wolf’s appearance in 2018 was criticized by many Washington journalists after she trashed White House Press Secretary Sarah Sanders for her looks and makeup as well as other women in the White House.	$LABEL$0
Target:Trump	Gabbard, President Trump supports bringing American troops home, particularly from Afghanistan, America’s longest war.	$LABEL$1
Target:Johansson	While the #MeToo mob cheered Johansson’s attack on Franco, it quickly turned against the Avengers actress over her lack of purity in the matter of Woody Allen.	$LABEL$0
Target:Franco	The pin she is referring to is the “Times Up” pin Franco wore at the Golden Globes two weeks ago, a pin that represents solidarity with the #MeToo movement.	$LABEL$1
Target:she	Scott McKee, a spokesperson for the Springfield Police Department, told the Register-Guard that Donahue said she “didn’t understand what the problem was because she was only driving 5 mph and she just wanted to show the kids a good time.”	$LABEL$0
Target:Mo Brooks	CNN's Berman Rips Mo Brooks for Defending Trump with 'Mean-Spirited,' 'Really Stupid Fake News Attack' on Alabama	$LABEL$0
Target:Mr. Mueller	“I appreciate very much what Mr. Mueller did for the country.	$LABEL$1
Target:He	He claimed in his opening statement that he has lied but is not a “liar,” as President Trump has branded him, framing this hearing as his effort to come clean and tell the truth once and for all.	$LABEL$0
Target:Morello	It is not the first time that Morello, a self-styled socialist and political activist, has made wild suggestions pertaining to political activism.	$LABEL$0
Target:Obama	In subsequent years, Obama continued the tradition of hosting an end-of-the-year, a change that was much appreciated by the White House Correspondents Association, as it is a rare opportunity to ask the president questions about his annual accomplishments.	$LABEL$1
Target:he	They welcome them,” he said.	$LABEL$1
Target:’m	“I’m also here because I care about the future of this planet; because I believe scientists more than I do willfully ignorant fossil fuel executives who care more about their stocks options than their own grandchildren,” Kimmel said.	$LABEL$1
Target:Samantha Bee	The Television Academy banned the media from an event where foul-mouthed TBS late-night host Samantha Bee received an award for her show's "inspirational content," on the same day she was forced to apologize for calling White House adviser Ivanka Trump a "feckless c**t."	$LABEL$0
Target:foul-mouthed TBS late-night host Samantha Bee	The Television Academy banned the media from an event where foul-mouthed TBS late-night host Samantha Bee received an award for her show's "inspirational content," on the same day she was forced to apologize for calling White House adviser Ivanka Trump a "feckless c**t."	$LABEL$0
Target:Medieval Values, Shariah Law	Even CONSIDERING this nomination will cement the first American dictatorship #KavaNO — Joss Whedon (@joss) July 10, 2018 Actor Ron Perlman presumed that a Justice Kavanaugh would bring America “back to Medieval Values, Shariah Law even, where old, bitter men get to tell women what is best for their bodies, lives, and well being is as done a deal as this is Twitter.	$LABEL$0
Target:a Justice Kavanaugh	Even CONSIDERING this nomination will cement the first American dictatorship #KavaNO — Joss Whedon (@joss) July 10, 2018 Actor Ron Perlman presumed that a Justice Kavanaugh would bring America “back to Medieval Values, Shariah Law even, where old, bitter men get to tell women what is best for their bodies, lives, and well being is as done a deal as this is Twitter.	$LABEL$0
Target:both networks	Painter has been one of CNN’s and MSNBC’s most prominent useful idiots, as both networks have routinely introduced him as “former President George W. Bush’s top ethics lawyer” and refused to tell their viewers that Painter was the Vice Chairman of the the left-wing and anti-Trump CREW (Citizens for Responsibility and Ethics in Washington) organization.	$LABEL$0
Target:Corker	Cable news has featured Corker’s criticism prominently, as reporters questioned House Press Secretary Sarah Sanders about his criticism.	$LABEL$0
Target:actor Peter Fonda	Donald Trump Jr. hit back at actor Peter Fonda late Wednesday morning after the Oscar-nominee publicly called for a mob to kidnap his 12-year-old brother, Barron Trump, and throw him in a cage with pedophiles.	$LABEL$0
Target:Jimmy Kimmel	Still Rattled By Trump's Tweet, Jimmy Kimmel Blames Netflix for Oscar Ratings Collapse	$LABEL$0
Target:McCain	Meghan McCain, while giving a eulogy at her father's funeral on Saturday, took the opportunity to take pot-shots at President Trump.	$LABEL$0
Target:John McCain (R-AZ)	John McCain (R-AZ), used her eulogy as a thinly-veiled way to criticize Trump and his “cheap rhetoric” while boasting about her father’s life.	$LABEL$0
Target:Roy Moore	The mother of Leigh Corfman, who says that Alabama Senatorial Candidate Roy Moore tried to engage in a sexual encounter with her, has...	$LABEL$0
Target:Gunn	A series of old tweets by actor-comedian Michael Ian Black about child molestation are raising eyebrows after Guardians of the Galaxy director James Gunn was fired Friday from Disney for similar jokes making light of pedophilia.	$LABEL$0
Target:Michael Ian Black	A series of old tweets by actor-comedian Michael Ian Black about child molestation are raising eyebrows after Guardians of the Galaxy director James Gunn was fired Friday from Disney for similar jokes making light of pedophilia.	$LABEL$0
Target:Black	Black’s controversial tweets are filled with sexual innuendos about children, including so-called jokes about having sleepovers with young girls and having “quick” intercourse with a baby.	$LABEL$0
Target:Musk	Musk sees solar electricity as the fuel source of the future that will powerhouses, vehicles and almost all terrestrial corporate activity.	$LABEL$1
Target:the abortion industry	SIGN UP FOR OUR NEWSLETTER In a continuation of its “war on women” narrative, the abortion industry says the confirmation of Neil Gorsuch to the Supreme Court is a “dark day for women” and will set back women’s right to abortion.	$LABEL$0
Target:Sanders	The filings show that Sanders, who throughout his career has called for an economy and government that works for everyone and not just the 1 percent, is among the top 1 percent of earners in the U.S. According to the liberal-leaning Economic Policy Institute. families in the U.S. earning $421,926 or more a year are part of this group.	$LABEL$0
Target:Trump	Trump received a standing ovation from the audience and then quoted Jeremiah 1:5.	$LABEL$1
Target:him	“Most of our conservative members like him.”	$LABEL$1
Target:Nigel	Responding to the news, a UKIP spokesman told Breitbart London that “we are looking forward to Nigel putting his weight behind the recruitment drive and getting out campaigning for Brexit with his UKIP affiliation to the fore”.	$LABEL$1
Target:Joseph	The filed protection order against Joseph Shepard also recalled previous incidents of alleged abuse.	$LABEL$0
Target:Joseph	Joseph Shepard also made headlines this year after it was revealed that he makes millions by flipping government tax credits.	$LABEL$0
Target:Joseph Shepard	Joseph Shepard also made headlines this year after it was revealed that he makes millions by flipping government tax credits.	$LABEL$0
Target:They	They say they will not hear conversations, but I do not believe that too much.	$LABEL$0
Target:Trump	The famous rapper joined CNN’s Van Jones who asked him to respond to Donald Trump’s “shithole countries” comment.	$LABEL$0
Target:Tim Tebow	A lot of people in the country would like to watch Tim Tebow play professional football again, so why not give him a chance to be the starting quarterback for one of the new MAGAFL franchises in 2018?	$LABEL$1
Target:Flores-Sanchez	The defendant, Walter Alex Flores-Sanchez, aka “El Adicto” (Spanish for “the Addict”) is an illegal alien.	$LABEL$0
Target:Pelosi	He said that Pelosi’s decision to cancel the address was a “great blotch” on the United States of America.	$LABEL$0
Target:Taylor	Taylor told Alwosaibi that he wants to become a teacher in the future and loves math.	$LABEL$1
Target:Taylor	A GoFundMe spokesperson told Fox News that Taylor’s campaign is the top trending campaign on GoFundMe, and people from around the world have donated to the fundraiser.	$LABEL$1
Target:Corbyn	Tony Blair Says Corbyn An Anti-Semite Who Doesn’t Know It	$LABEL$0
Target:Priebus	LISTEN: Those judicial appointment will impact “our children and grandchildren for the good,” Priebus said.	$LABEL$1
Target:Sandler	Sandler looked moved as he was greeted with a cheer by Cannes reporters and thanked Baumbach for an “amazing script”.	$LABEL$1
Target:Bannon	Dolan conceded that Bannon was probably correct when he stated the position of the Catholic bishops supporting the continuation of the unconstitutional DACA program was “probably not Catholic doctrine.”	$LABEL$1
Target:her	The Capitol Resource Institute gave her a 100% rating on the social issues relating to marriage, family and children for positions as of 2013.	$LABEL$1
Target:President Donald Trump	“We have been able to accomplish under the leadership of President Donald Trump what has not been done from the former six presidents before him,” said Hagee.	$LABEL$1
Target:Javier Flores Garcia	In one specific case, Hynicka’s church has been harboring Javier Flores Garcia, an illegal immigrant from Mexico who came to the U.S. in 1997.	$LABEL$0
Target:former Vice President Joe Biden	Old White Guys: The Identity Politics Party is led by a couple of hundred-year-old white guys, former Vice President Joe Biden and Sen.	$LABEL$0
Target:Reiter	Reiter is an expert on vector-borne diseases – especially malaria – and former contributing author of the 1996 report of the Intergovernmental Panel on Climate Change (IPCC) for the chapter on the impact of global warming on human health.	$LABEL$1
Target:Mattarella	Another advised his fellow Italians to “wake up,” calling Mattarella “a simple puppet who carries out orders of strong powers.”	$LABEL$0
Target:her	Domingo-Garcia’s attorneys, Ray Ybarra Maldonado and Juliana Manzanarez, along with Dalila Reynoso, program director for Justice for Our Neighbors in Texas, have been working with the mother and her family as they navigate her custody and hopeful release.	$LABEL$1
Target:former New York Attorney General Eric Schneiderman	President Donald Trump lamented the closure of the Trump Foundation, blaming former New York Attorney General Eric Schneiderman on Wednesday for its demise.	$LABEL$0
Target:Winston Churchill	The Washington Post reports: “History,” Winston Churchill said, “will be kind to me, for I intend to write it myself.”	$LABEL$1
Target:President Trump	Andrew Pollack called out House Minority Leader Nancy Pelosi for her fight against President Trump's efforts to protect teachers, students.	$LABEL$1
Target:Jarecki	Morales missed, and Jarecki opened fire.	$LABEL$0
Target:Bannon	They Should Thank Steve Bannon	$LABEL$1
Target:Warren	Warren was caught off guard during a televised debate when her opponent mentioned that she was under investigation for an ethics complaint.	$LABEL$0
Target:Ingraham	For his part, within hours, Hogg responded with tweets of his own, calling upon advertisers to drop their sponsorship of Ingraham’s show.	$LABEL$0
Target:Fox	There, you heard it: In Hogg’s view, corporate America aligns with the Parkland, Florida, students and their gun-control allies—and that means, most immediately, a continued advertiser exodus from Laura Ingraham’s show on Fox News.	$LABEL$0
Target:she	Ms. Warren, who is gearing up to run for president, also blamed God for not answering prayers as she sees fit.	$LABEL$0
Target:Trump	Tlaib vowed on Thursday evening to “impeach that motherfucker,” referring to Trump at a MoveOn.org event in Washington, DC, after Democrats took power in the house.	$LABEL$0
Target:He	He said he will ensure that there will be “sensitivity training” in the government, adding that he will also reach out to schools across Virginia to talk about sensitivity training as well.	$LABEL$1
Target:Fairfax	Watson, through her attorneys, said she hopes Fairfax “will resign from public office” and added that she was “reluctantly coming forward out of a strong sense of civic duty” because she “was upset to learn that Mr. Fairfax raped at least one other woman after he attacked her.”	$LABEL$0
Target:Trump	West called Trump a “fascist Frankenstein” and said this is a “very historic and pivotal moment in the history of this nation” because “this democratic experiment” could “come to an end.”	$LABEL$0
Target:Trump	In an extensive interview with Vulture, The Officer creator says the liberal celebrities who want politicians to raise tax rates “are the ones willing to pay more.” advertisement “What really annoys me is that Trump has convinced his gang that the real enemy is the Hollywood liberal elite,” Gervais said.	$LABEL$0
Target:Yanez	But Yanez has since come to appreciate President Donald Trump and told Fox & Friends Weekend that he believes the Republican president has shown “leadership and compassion” toward him and other “Dreamers.”	$LABEL$1
Target:He	He has threatened to release a sex tape of me in the past.	$LABEL$0
Target:Trump	NewsBusters also highlights that Acosta questioned Trump’s patriotism with the claim that the president “surrendered some of the credibility of the United States, surrendered some of the credibility of the presidency of the United States in exchange for sitting down with a dictator.”	$LABEL$0
Target:John Walker Lindh	A U.S. federal prison is expected to release John Walker Lindh, an allegedly unrepentant jihadi known as the “American Taliban,” on Thursday, years before the end of his 20-year sentence reportedly due to good conduct and time served before his trial.	$LABEL$0
Target:She	She reasoned that if America is a nation of immigrants, logically, immigrants are more American than Americans, saying: We must remember the blood of immigrants flows through all of our veins, and all of the immigrants who come to America, whether it was a month ago or three hundred years ago, all of them bring their hopes, their determination, their optimism for the future, their commitment to family, faith and community.	$LABEL$1
Target:America	She reasoned that if America is a nation of immigrants, logically, immigrants are more American than Americans, saying: We must remember the blood of immigrants flows through all of our veins, and all of the immigrants who come to America, whether it was a month ago or three hundred years ago, all of them bring their hopes, their determination, their optimism for the future, their commitment to family, faith and community.	$LABEL$1
Target:his	The new-all time personal best displays President Trump’s approval rating rose over two-percent from the previous quarter’s 39.1 percent average and beat his first three-month average of 41.3 percent.	$LABEL$1
Target:Sanders	Shakir told reporters on a conference call Tuesday morning that Sanders had $28 million cash-on-hand, thanks to funds already in the campaign’s accounts from previous efforts.	$LABEL$1
Target:they	But above all, they were grateful for the gift of Nalu’s life.	$LABEL$1
Target:Nalu	But above all, they were grateful for the gift of Nalu’s life.	$LABEL$1
Target:BAMF	The German Federal Agency for Migration and Refugees (BAMF) has come under fire for asking asylum seekers intimate sexual questions in order to prove they are homosexual.	$LABEL$0
Target:German	The German Federal Agency for Migration and Refugees (BAMF) has come under fire for asking asylum seekers intimate sexual questions in order to prove they are homosexual.	$LABEL$0
Target:Todd	Todd also wants to mislead his viewers about how crucial Hillary’s Hoax Dossier was in launching the entire Russia Collusion Hoax.	$LABEL$0
Target:PM Benjamin Netanyahu and PA President Mahmoud Abbas	Trump said both PM Benjamin Netanyahu and PA President Mahmoud Abbas had assured him they were ready to “reach for peace.”.	$LABEL$1
Target:Trump	“Even now, the real anger at Trump is actually at you for having elected him,” he said.	$LABEL$0
Target:EU President Jean-Claude Juncker	EU President Jean-Claude Juncker was handed the European leader of the year prize at the European Leadership Awards gala ceremony on Monday.	$LABEL$1
Target:Judge Gorsuch	A strict Constitutionalist and firm supporter of religious freedom and liberties dictated by the Founding Fathers, Judge Gorsuch is an excellent replacement for the late Justice Scalia, and one who has the potential to leave a powerful legacy.	$LABEL$1
Target:President Trump	President Trump has a clear mandate to choose our next Justice, and our network of grassroots activists will work very hard to ensure the Senate quickly moves to confirm Judge Gorsuch.	$LABEL$1
Target:Kavanaugh	Kavanaugh Is ‘Probably the Best’ Legal ‘Mind of This Generation’	$LABEL$1
Target:Kavanaugh	Kavanaugh Is ‘Probably the Best’ Legal ‘Mind of This Generation’	$LABEL$1
Target:Jane Fonda	SIGN UP FOR OUR NEWSLETTER Netflix’s Grace and Frankie stars Jane Fonda and Lily Tomlin appeared on The Late Show with Stephen Colbert Monday night to riff on some of the legislative setbacks incurred by President Donald Trump’s administration.	$LABEL$1
Target:Biden	If he were a stagehand or a lighting guy or a reporter at the Flores event, he never would have done such a thing, but because he was a vice president protected by the complicit media… And here’s the saddest truth of all… It would have been breathtakingly easy for the media to get Biden to stop this behavior — behavior you know they all talked about and tsk’d-tsk’d behind the scenes.	$LABEL$0
Target:Biden	In fact, the cover-up of Biden’s behavior was so important to the media that New York Times reporter Nicole Perlroth called on Twitter to censor images of Biden’s numerous #MeToo moments.	$LABEL$0
Target:Fonda	After winning the Female EMA Lifetime Achievement Award at the Environmental Media Association (EMA) first Honors Benefit Gala, Fonda said that Democrats taking the House in the upcoming mid-terms elections was crucial to saving the country.	$LABEL$1
Target:Weinstein	There’s a power dynamic that feels impossible to overcome — James Van Der Beek (@vanderjames) October 12, 2017 Van Der Beek’s claims add further questions over the prevailing culture at Hollywood, following allegations that Harvey Weinstein had harassed and assaulted dozens of women over multiple decades.	$LABEL$0
Target:Pompeo	He accused Pompeo of having “maliciously attacked China’s political system.”	$LABEL$0
Target:Former failed presidential candidate Mitt Romney	Former failed presidential candidate Mitt Romney signaled that he was against amnesty for DACA recipients, claiming that he was...	$LABEL$0
Target:Bailey	Hard-left Guardian journalist Owen Jones was more straightforward, labelling Bailey a “Tory bigot”.	$LABEL$0
Target:Milo	Milo does not deserve a national platform for his lies and hate.	$LABEL$0
Target:Arriaga	Brown claimed that Arriaga had already been arrested multiple times before the sanctuary law went into effect, giving federal immigration authorities ample time to go after the suspected criminal illegal alien.	$LABEL$0
Target:Mayor Pete Buttigieg	Mayor Pete Buttigieg promised to remove President Donald Trump's tough tariffs on China if he was elected president.	$LABEL$1
Target:Kamala Harris’s	Kamala Harris’s debunked attempt to smear Supreme Court nominee Brett Kavanaugh over a case he summarized during his Senate confirmation hearings.	$LABEL$0
Target:Dunham	So that was just projecting my own insecurity,” Dunham said about falsely attributing comments to Beckham Jr. rejecting her “marshmallow”-shaped body that he did not make.	$LABEL$0
Target:former presidential candidate Ross Perot	Bernie Sanders praised former presidential candidate Ross Perot as a "one of a kind American" following the news of his death Tuesday evening.	$LABEL$1
Target:“Ross Perot	“Ross Perot was a champion for veterans’ rights and ahead of his time on disastrous trade policies,” Sanders tweeted alongside a picture of a sword gifted to Sanders from Perot.	$LABEL$1
Target:Sanders	“Ross Perot was a champion for veterans’ rights and ahead of his time on disastrous trade policies,” Sanders tweeted alongside a picture of a sword gifted to Sanders from Perot.	$LABEL$1
Target:Trump	Trump thanked Mexico for stepping up to help enforce the borders, sending 15,000 troops.	$LABEL$1
Target:Gillum	Gillum has faced controversy over his refusal to disavow Dream Defenders, which has engaged in activism to promote the boycott of Israel, and espouses anti-patriotic, anti-capitalism, anti-military, and anti-police ideology and with which Gillum has already been associated.	$LABEL$0
Target:Gillum	Gillum has faced controversy over his refusal to disavow Dream Defenders, which has engaged in activism to promote the boycott of Israel, and espouses anti-patriotic, anti-capitalism, anti-military, and anti-police ideology and with which Gillum has already been associated.	$LABEL$0
Target:Mueller	Peter Schweizer, president of the Government Accountability Institute (GAI), explained how former FBI Directors James Comey and Robert Mueller leveraged their government positions for self-enrichment.	$LABEL$0
Target:Trump	Jason Isbell suggests Christians who voted for Trump are godless and says "Jesus would not have voted for Donald Trump."	$LABEL$0
Target:Weldon	The group, which repeatedly called Weldon a “racist,” then tried to throw his hat on the ground.	$LABEL$0
Target:Husby	Dagli described Husby as having self-appointed “morality police” who attempt to control women’s behaviour in the area.	$LABEL$0
Target:Griffin	President Trump fired back at Griffin, tweeting that she “should be ashamed of herself” and that her photo had been difficult for his children, including his 11-year-old son, Barron.	$LABEL$0
Target:Trump	Former Republican presidential nominee Mitt Romney took to Twitter on Monday morning to attack President Donald Trump, using the Martin Luther King Jr. holiday to suggest that Trump is a racist.	$LABEL$0
Target:Hidalgo	On Monday, Mayor Hidalgo again tweeted out her support for the LGBT community, denouncing anti-gay graffiti that appeared over the weekend on the doors of a Paris apartment and was subsequently posted on social media.	$LABEL$1
Target:Mayor Hidalgo	On Monday, Mayor Hidalgo again tweeted out her support for the LGBT community, denouncing anti-gay graffiti that appeared over the weekend on the doors of a Paris apartment and was subsequently posted on social media.	$LABEL$1
Target:Keisling	Keisling dismissed parents’ concerns about sexual pressure on their kids as merely mental hangups.	$LABEL$0
Target:he	Indeed, if anything, he was more clear-eyed than the Bush administration about the long-term commitment that the war entailed; as he said, “I don’t know a single informed person who is suggesting you can take down Saddam and not be prepared to stay for two, four, five years to give the country a chance to be held together.”	$LABEL$1
Target:he	Yet by 2008, after the war had turned south, and after he was done running just in Delaware, Biden sang a different tune.	$LABEL$0
Target:Steele	That the initial application notes Steele worked for a “named U.S. person” but does not name the controversial firm Fusion GPS or its founder Glenn Simpson.	$LABEL$0
Target:a “named U.S. person	That the initial application notes Steele worked for a “named U.S. person” but does not name the controversial firm Fusion GPS or its founder Glenn Simpson.	$LABEL$0
Target:Buttigieg	Christians are supposed to strive to be like Christ and while we all fall short, through his actions Buttigieg has proven himself to be a lying bully and a total prick.	$LABEL$0
Target:Barr	7:54 PM: Trump says Barr’s election could make the difference between “unbelievable continued success” and two more years of fighting Democrats.	$LABEL$1
Target:Barr	7:54 PM: Trump says Barr’s election could make the difference between “unbelievable continued success” and two more years of fighting Democrats.	$LABEL$1
Target:Andy Barr	He says he came to Kentucky because he loves Kentucky and “Andy Barr is a great Congressman.”	$LABEL$1
Target:She	She should inspire everyone in the medical arena, doctors and patients alike.	$LABEL$1
Target:Elizabeth Warren	“While Elizabeth Warren delivered a dominant performance on Wednesday that will undoubtedly help her build on her growing momentum over the last few weeks, Kamala Harris’ pitch-perfect strong performance tonight will catapult her to a new level in the race,” they wrote.	$LABEL$1
Target:The iconic comic book publisher	The iconic comic book publisher leveraged its tentpole character to push for “what’s right” with a tweet, sent Wednesday, reminding fans that Superman is a “refugee.”	$LABEL$1
Target:This #WorldRefugeeDay	This #WorldRefugeeDay, be like Superman and stand up for what’s right.	$LABEL$1
Target:Superman	This #WorldRefugeeDay, be like Superman and stand up for what’s right.	$LABEL$1
Target:Sharlet	— Nicholas A. Christakis (@NAChristakis) January 19, 2019 After the criticism started to pile up, Sharlet doubled down, arguing that the Covington students are worse than the “violent anti-semitic bullies” that he knew as a child.	$LABEL$0
Target:Christie	Christie shocked the Republican establishment after he endorsed then-candidate Donald Trump for president in February 2016 and joined Trump’s campaign.	$LABEL$0
Target:Jeff Zucker	Fox News’ Sean Hannity Calls for CNN’s Jeff Zucker to be Fired in Wake of Fake News Scandal	$LABEL$0
Target:Zucker	Hannity accused Zucker of destroying the network with lies and “VERY FAKE NEWS.” advertisement Hey @CNN when will you fire Zucker?	$LABEL$0
Target:Zinke	“I thank Secretary Zinke for traveling to Alaska this week, for meeting with stakeholders to understand the unique needs and opportunities of our state, and for moving quickly to ensure we are finally allowed to realize more of our tremendous resource potential.”	$LABEL$1
Target:Lee Greenwood	Lee Greenwood Performs 'God Bless the USA' at Inauguration Show	$LABEL$1
Target:the elder Le Pen	Last November a French court upheld the FN’s decision to strip him of his membership but in a small victory for the elder Le Pen it ruled he should be allowed to remain as the party’s honorary president.	$LABEL$1
Target:Cohen	Cohen pled guilty to arranging deals for Playboy model Karen McDougal and porn star Stormy Daniels to silence their claims that they had an affair with Trump before he was president.	$LABEL$0
Target:Trump	‘We Will Win’ - Donald Trump Vows to Fight Opioid Crisis	$LABEL$1
Target:CNN	From there, Roseanne then directed her ire at CNN, calling Daniels the cable news network’s “big star attraction.” right? cnn's big star attraction — Roseanne Barr (@therealroseanne) May 3, 2018 Daniels, the porn actress who alleges that she had an affair with Trump, is suing the president to release her from an NDA she signed in October of 2016.	$LABEL$0
Target:[Sen.] Mitch McConnell	“We’re going to get a lot of Senators and a lot of Congressmen elected, a lot … [Sen.] Mitch McConnell is here, he’s smiling so big, he loves those words.”	$LABEL$1
Target:We	“We’re going to get a lot of Senators and a lot of Congressmen elected, a lot … [Sen.] Mitch McConnell is here, he’s smiling so big, he loves those words.”	$LABEL$1
Target:Somerville	Unable to mount an argument, Somerville instead descends to insults and baseless slurs, calling Bannon an “anti-Semitic Catholic” who only collaborates with Jews in order to achieve the greater good of defeating Islam.	$LABEL$0
Target:The Deep State	Virgil: The Deep State Strikes Back: The Permanent Campaign Against Donald Trump	$LABEL$0
Target:it	Thus Trump rallied his support; on January 12, Politico Playbook, an e-mail tipsheet for DC insiders and wannabe insiders, had to grudgingly admit, “For most people who watched Trump yesterday, it was a pretty good performance.”	$LABEL$1
Target:Shaub	Yes, he’s a federal employee, but Shaub has turned his supposedly non-partisan office into a partisan machine, advancing his anti-Trump campaign including, even, on Twitter.	$LABEL$0
Target:her	I gave her every break, despite the fact that she was despised by everyone, and she went for some cheap money from a book.	$LABEL$0
Target:Madeleine Westerhout	“While Madeleine Westerhout has a fully enforceable confidentiality agreement, she is a very good person and I don’t think there would ever be reason to use it,” Trump wrote Saturday morning.	$LABEL$1
Target:President Trump	The inquiry forced counterintelligence investigators to evaluate whether President Trump was a potential threat to national security, and they also sought to determine whether the president was deliberately working for Russia or had unintentionally been influenced by Moscow.	$LABEL$0
Target:Russia	The inquiry forced counterintelligence investigators to evaluate whether President Trump was a potential threat to national security, and they also sought to determine whether the president was deliberately working for Russia or had unintentionally been influenced by Moscow.	$LABEL$0
Target:Trump	Governor Abbott thanked Trump and his administration for their assistance.	$LABEL$1
Target:Sarah Jeong	Today: “Sarah Jeong is a racist for trolling her harassers because Twitter never did shit to protect her.”	$LABEL$0
Target:the wall	The astonishing number of contributions that this project has received from ordinary Americans demonstrates just how important the wall is to the American people.	$LABEL$1
